route,app,auth,component,component_file,hooks,tables,rls,tables_via_shared,rpcs,edge_fns,edge_fn_deployed,tenant_scoped,files_walked,unresolved_from,verdict,note
/developer/tenants,bsu,authenticated,DeveloperTenants,business-suite-unified/src/pages/Developer/Tenants.tsx,useAuth useMutation useQuery useQueryClient,audit_logs bi_metrics profiles subscriptions tenant_invitations tenants user_tenants,audit_logs=RLS_ON_OWNER_SCOPED bi_metrics=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED subscriptions=RLS_ON_TENANT_SCOPED tenant_invitations=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,,create_organization_with_owner find_orphan_owned_tenants_for_caller,send-team-invite,send-team-invite=true,yes,18,0,OK,
/developer/website,bsu,authenticated,DeveloperWebsite,business-suite-unified/src/pages/Developer/Website.tsx,useMutation useQuery useQueryClient,applications email_messages leads page_sections,applications=RLS_ON_ROLE_OR_OTHER email_messages=RLS_ON_TENANT_SCOPED leads=RLS_ON_TENANT_SCOPED page_sections=RLS_ON_ROLE_OR_OTHER,,,,,yes,11,0,OK,
/docs,bsu,public,Docs,business-suite-unified/src/pages/Docs.tsx,,,,,,,,n/a,23,0,NO_DATA_PATH,"static route: no table, rpc or edge function reachable in 23 files"
/docs/:manualId,bsu,public,Docs,business-suite-unified/src/pages/Docs.tsx,,,,,,,,n/a,23,0,NO_DATA_PATH,"static route: no table, rpc or edge function reachable in 23 files"
/documents,bsu,authenticated,Documents,business-suite-unified/src/pages/Documents.tsx,useAuth useEditorProbeAck usePermissions useQuery,documents profiles subscriptions user_preferences user_tenants,documents=RLS_ON_MIXED profiles=RLS_ON_OWNER_SCOPED subscriptions=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,,,generate-document,generate-document=true create-subscription=true stripe-portal=true,yes,25,6,OK,
/embed/contact,bsu,public,EmbedContact,business-suite-unified/src/pages/Embed/Contact.tsx,,tenant_branding,tenant_branding=RLS_ON_TENANT_SCOPED,,,lead-capture,lead-capture=true,yes,4,0,OK,
/embed/lead-form,bsu,public,EmbedLeadForm,business-suite-unified/src/pages/Embed/LeadForm.tsx,,tenants,tenants=RLS_ON_TENANT_SCOPED,,,lead-capture,lead-capture=true,n/a,4,0,OK,
/government,bsu,authenticated,Government,business-suite-unified/src/pages/Government.tsx,useAuth useEditorProbeAck usePermissions,profiles subscriptions user_preferences user_tenants,profiles=RLS_ON_OWNER_SCOPED subscriptions=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,,,,create-subscription=true stripe-portal=true,yes,24,1,OK,
/gto,bsu,authenticated,GTO,business-suite-unified/src/pages/GTO.tsx,useAuth useEditorProbeAck usePermissions useQuery,apprentices profiles site_visits subscriptions user_preferences user_tenants,apprentices=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED site_visits=RLS_ON_MIXED subscriptions=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,,,,create-subscription=true stripe-portal=true,yes,27,1,OK,
/ideas,bsu,authenticated,IdeaHub,business-suite-unified/src/pages/ideas/index.tsx,useAuth useIdeaStore,ideas profiles subscriptions user_tenants,ideas=RLS_ON_OWNER_SCOPED profiles=RLS_ON_OWNER_SCOPED subscriptions=RLS_ON_TENANT_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,,,,,yes,11,0,OK,
/ideas/:id,bsu,authenticated,IdeaDetail,business-suite-unified/src/pages/ideas/detail.tsx,useIdeaStore,ideas,ideas=RLS_ON_OWNER_SCOPED,,,idea-assistant,idea-assistant=true,n/a,8,0,OK,
/ideas/new,bsu,authenticated,NewIdea,business-suite-unified/src/pages/ideas/new.tsx,,ideas,ideas=RLS_ON_OWNER_SCOPED,,,,,n/a,6,0,OK,
/login,bsu,public,AuthScreen,business-suite-unified/src/components/auth/AuthScreen.tsx,useAuth,profiles subscriptions user_tenants,profiles=RLS_ON_OWNER_SCOPED subscriptions=RLS_ON_TENANT_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,,,,,yes,23,0,OK,
/oauth/consent,bsu,public,OAuthConsent,business-suite-unified/src/pages/oauth/OAuthConsent.tsx,useAuth,profiles subscriptions user_tenants,profiles=RLS_ON_OWNER_SCOPED subscriptions=RLS_ON_TENANT_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,,,,,yes,9,0,OK,
/onboarding/create-organization,bsu,authenticated,OnboardingCreateOrganization,business-suite-unified/src/pages/OnboardingCreateOrganization.tsx,,audit_logs bi_metrics profiles tenant_invitations tenants user_tenants,audit_logs=RLS_ON_OWNER_SCOPED bi_metrics=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED tenant_invitations=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,,create_organization_with_owner find_orphan_owned_tenants_for_caller,send-team-invite,send-team-invite=true,yes,13,0,OK,
/organization/new,bsu,authenticated,CreateOrganization,business-suite-unified/src/pages/Organization/CreateOrganization.tsx,useAuth,audit_logs bi_metrics profiles subscriptions tenant_invitations tenants user_tenants,audit_logs=RLS_ON_OWNER_SCOPED bi_metrics=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED subscriptions=RLS_ON_TENANT_SCOPED tenant_invitations=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,,create_organization_with_owner find_orphan_owned_tenants_for_caller,send-team-invite,send-team-invite=true,yes,17,0,OK,
/p/:slug,bsu,authenticated,CustomPage,business-suite-unified/src/pages/CustomPage.tsx,useAuth useQueryClient,custom_pages profiles subscriptions user_tenants,custom_pages=RLS_ON_MIXED profiles=RLS_ON_OWNER_SCOPED subscriptions=RLS_ON_TENANT_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,,is_feature_enabled,,,yes,11,0,OK,
/pricing,bsu,authenticated,PricingPage,business-suite-unified/src/pages/Pricing.tsx,useAuth,profiles subscriptions user_tenants,profiles=RLS_ON_OWNER_SCOPED subscriptions=RLS_ON_TENANT_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,,,,,yes,9,0,OK,
/privacy,bsu,public,PrivacyPage,business-suite-unified/src/pages/Privacy.tsx,,,,,,,,n/a,1,0,NO_DATA_PATH,"static route: no table, rpc or edge function reachable in 1 files"
/reset-password,bsu,public,ResetPassword,business-suite-unified/src/pages/auth/ResetPassword.tsx,useAuth,profiles subscriptions user_tenants,profiles=RLS_ON_OWNER_SCOPED subscriptions=RLS_ON_TENANT_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,,,,,yes,8,0,OK,
/settings,bsu,authenticated,Settings,business-suite-unified/src/pages/Settings.tsx,useAuth useEditorProbeAck useNotificationStore usePermissions,app_notifications profiles subscriptions tenants user_preferences user_tenants,app_notifications=RLS_ON_OWNER_SCOPED profiles=RLS_ON_OWNER_SCOPED subscriptions=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,,delete_organization get_org_deletion_preview,tenant-management,tenant-management=true,yes,27,1,OK,
/settings/branding,bsu,authenticated,Navigate,,,,,,,,,,0,0,REDIRECT,"route is a redirect, no data path of its own"
/settings/locale,bsu,authenticated,LocaleSettings,business-suite-unified/src/pages/settings/locale.tsx,useAuth useQuery useQueryClient,profiles subscriptions user_preferences user_tenants,profiles=RLS_ON_OWNER_SCOPED subscriptions=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,,,,,yes,12,0,OK,
/settings/organization,bsu,authenticated,AdminSubOrganizations,business-suite-unified/src/pages/Admin/SubOrganizations.tsx,useAuth useMutation usePermissions useQuery useQueryClient,audit_logs bi_metrics profiles subscriptions tenant_invitations tenants user_tenants,audit_logs=RLS_ON_OWNER_SCOPED bi_metrics=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED subscriptions=RLS_ON_TENANT_SCOPED tenant_invitations=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,,create_organization_with_owner find_orphan_owned_tenants_for_caller,send-team-invite,send-team-invite=true create-subscription=true stripe-portal=true,yes,17,0,OK,
/settings/schema-builder,bsu,authenticated,SchemaBuilder,business-suite-unified/src/pages/Settings/SchemaBuilder.tsx,useAuth,profiles subscriptions user_tenants,profiles=RLS_ON_OWNER_SCOPED subscriptions=RLS_ON_TENANT_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,,,,,yes,11,0,OK,
/terms,bsu,public,TermsPage,business-suite-unified/src/pages/Terms.tsx,,,,,,,,n/a,1,0,NO_DATA_PATH,"static route: no table, rpc or edge function reachable in 1 files"
/,conduit,authenticated,Page,conduit/src/app/page.tsx,,,,,,,,,0,0,REDIRECT,"route is a redirect, no data path of its own"
/admin/templates,conduit,authenticated,Page,conduit/src/app/admin/templates/page.tsx,,,,,,,,,0,0,REDIRECT,"route is a redirect, no data path of its own"
/analytics,conduit,authenticated,Page,conduit/src/app/(dashboard)/analytics/page.tsx,,,,,,,,,0,0,REDIRECT,"route is a redirect, no data path of its own"
/api/ai/chat,conduit,authenticated,ApiRoute,conduit/src/app/api/ai/chat/route.ts,,r7_applications r7_candidate_pool_memberships r7_candidates r7_communications r7_compliance_checks r7_interviews r7_jobs r7_pipeline_entries r7_pipeline_stages,r7_applications=RLS_ON_TENANT_SCOPED r7_candidate_pool_memberships=RLS_ON_MIXED r7_candidates=RLS_ON_TENANT_SCOPED r7_communications=RLS_ON_MIXED r7_compliance_checks=RLS_ON_MIXED r7_interviews=RLS_ON_TENANT_SCOPED r7_jobs=RLS_ON_MIXED r7_pipeline_entries=RLS_ON_MIXED r7_pipeline_stages=RLS_ON_MIXED,,,email-dispatcher,email-dispatcher=true,yes,15,0,OK,
/api/public/jobs-feed,conduit,public,ApiRoute,conduit/src/app/api/public/jobs-feed/route.ts,,r7_jobs,r7_jobs=RLS_ON_MIXED,,,,,yes,6,0,OK,
/auth/callback,conduit,public,Page,conduit/src/app/auth/callback/page.tsx,,,,,,,,n/a,9,0,NO_DATA_PATH,"static route: no table, rpc or edge function reachable in 9 files"
/auth/login,conduit,public,Page,conduit/src/app/auth/login/page.tsx,,,,,,,,n/a,7,0,NO_DATA_PATH,"static route: no table, rpc or edge function reachable in 7 files"
/auth/register,conduit,public,Page,conduit/src/app/auth/register/page.tsx,,,,,,,,n/a,6,0,NO_DATA_PATH,"static route: no table, rpc or edge function reachable in 6 files"
/candidates,conduit,authenticated,Page,conduit/src/app/(dashboard)/candidates/page.tsx,,,,,,,,,0,0,REDIRECT,"route is a redirect, no data path of its own"
/candidates/:id,conduit,authenticated,Page,conduit/src/app/(dashboard)/candidates/[id]/page.tsx,useCandidateStore useConfirmDialog useQueryClient useTenantId,r7_candidates r7_documents,r7_candidates=RLS_ON_TENANT_SCOPED r7_documents=RLS_ON_TENANT_SCOPED,apprentice_handoff_tokens email_templates profiles r7_applications r7_automation_queue r7_communications r7_interviews r7_jobs r7_pipeline_entries user_tenants,,,email-dispatcher=true sms-dispatcher=true,yes,31,0,OK,
/candidates/:id/documents,conduit,authenticated,Page,conduit/src/app/(dashboard)/candidates/[id]/documents/page.tsx,useConfirmDialog useMutation useQueryClient useTenantId,r7_documents,r7_documents=RLS_ON_TENANT_SCOPED,profiles user_tenants,,,,yes,14,4,OK,
/candidates/:id/privacy,conduit,authenticated,Page,conduit/src/app/(dashboard)/candidates/[id]/privacy/page.tsx,useQuery useQueryClient,r7_candidates r7_communications,r7_candidates=RLS_ON_TENANT_SCOPED r7_communications=RLS_ON_MIXED,,,,,yes,9,0,OK,
/candidates/new,conduit,authenticated,Page,conduit/src/app/(dashboard)/candidates/new/page.tsx,useCandidateStore useTenantId,r7_candidates,r7_candidates=RLS_ON_TENANT_SCOPED,profiles r7_automation_queue user_preferences user_tenants,,,,yes,22,0,OK,
/compliance,conduit,authenticated,Page,conduit/src/app/(dashboard)/compliance/page.tsx,useComplianceStore useTenantId,r7_compliance_checks,r7_compliance_checks=RLS_ON_MIXED,profiles user_tenants,,,,yes,19,0,OK,
/dashboard,conduit,authenticated,Page,conduit/src/app/dashboard/page.tsx,,,,,,,,,0,0,REDIRECT,"route is a redirect, no data path of its own"
/field-officer-assignments,conduit,authenticated,Page,conduit/src/app/(dashboard)/field-officer-assignments/page.tsx,useAssignedInterviews useFieldOfficers useMyFieldOfficerId useOnClickOutside usePipelineEntries useTenantId,contacts field_officers r7_interviews r7_pipeline_entries,contacts=RLS_ON_TENANT_SCOPED field_officers=RLS_ON_TENANT_SCOPED r7_interviews=RLS_ON_TENANT_SCOPED r7_pipeline_entries=RLS_ON_MIXED,profiles user_tenants,,,,yes,19,0,OK,
/interviews,conduit,authenticated,Page,conduit/src/app/(dashboard)/interviews/page.tsx,useConfirmDialog useFieldOfficers useInterviewStore useQueryClient useSettingsStore useTenantId,contacts email_integrations email_templates employers field_officers r7_candidates r7_communications r7_interviews r7_jobs r7_pipeline_stages tenant_settings,contacts=RLS_ON_TENANT_SCOPED email_integrations=RLS_ON_TENANT_SCOPED email_templates=RLS_ON_TENANT_SCOPED employers=RLS_ON_TENANT_SCOPED field_officers=RLS_ON_TENANT_SCOPED r7_candidates=RLS_ON_TENANT_SCOPED r7_communications=RLS_ON_MIXED r7_interviews=RLS_ON_TENANT_SCOPED r7_jobs=RLS_ON_MIXED r7_pipeline_stages=RLS_ON_MIXED tenant_settings=RLS_ON_TENANT_SCOPED,profiles user_tenants,,calendar-integration email-dispatcher sms-dispatcher,calendar-integration=true email-dispatcher=true sms-dispatcher=true,yes,28,0,OK,
/jobs,conduit,authenticated,Page,conduit/src/app/(dashboard)/jobs/page.tsx,,,,,,,,,0,0,REDIRECT,"route is a redirect, no data path of its own"
/jobs/:id,conduit,authenticated,Page,conduit/src/app/(dashboard)/jobs/[id]/page.tsx,useConfirmDialog useJobStore useQueryClient useTenantId,r7_jobs,r7_jobs=RLS_ON_MIXED,email_templates profiles r7_communications user_tenants,,,email-dispatcher=true sms-dispatcher=true,yes,41,1,OK,
/jobs/:id/distribute,conduit,authenticated,Page,conduit/src/app/(dashboard)/jobs/[id]/distribute/page.tsx,useConfirmDialog useJobDistributionStore useMutation useQueryClient useTenantId,r7_job_distributions r7_jobs,r7_job_distributions=RLS_ON_MIXED r7_jobs=RLS_ON_MIXED,profiles user_preferences user_tenants,,,,yes,40,0,OK,
/jobs/:id/edit,conduit,authenticated,Page,conduit/src/app/(dashboard)/jobs/[id]/edit/page.tsx,useJobStore useTenantId,awards r7_jobs,awards=RLS_ON_ROLE_OR_OTHER r7_jobs=RLS_ON_MIXED,profiles user_preferences user_tenants,,,,yes,27,0,OK,
/jobs/new,conduit,authenticated,Page,conduit/src/app/(dashboard)/jobs/new/page.tsx,useJobStore useTenantId,awards r7_jobs,awards=RLS_ON_ROLE_OR_OTHER r7_jobs=RLS_ON_MIXED,profiles user_preferences user_tenants,,,,yes,20,0,OK,
/offers,conduit,authenticated,Page,conduit/src/app/(dashboard)/offers/page.tsx,useConfirmDialog useOfferStore useQueryClient useTenantId,r7_candidates r7_jobs r7_offers,r7_candidates=RLS_ON_TENANT_SCOPED r7_jobs=RLS_ON_MIXED r7_offers=RLS_ON_TENANT_SCOPED,profiles r7_document_audit_logs r7_document_records r7_document_signatories user_preferences user_tenants,,,,yes,38,0,OK,
/onboarding,conduit,authenticated,Page,conduit/src/app/(dashboard)/onboarding/page.tsx,useConfirmDialog useOnboardingStore useQueryClient useTenantId,r7_onboarding_instances r7_onboarding_tasks r7_onboarding_templates,r7_onboarding_instances=RLS_ON_MIXED r7_onboarding_tasks=RLS_ON_MIXED r7_onboarding_templates=RLS_ON_MIXED,profiles user_tenants,,,,yes,19,0,OK,
/pipeline,conduit,authenticated,Page,conduit/src/app/(dashboard)/pipeline/page.tsx,,,,,,,,,0,0,REDIRECT,"route is a redirect, no data path of its own"
/portal/candidate,conduit,public,Page,conduit/src/app/portal/candidate/page.tsx,,r7_applications r7_candidates r7_documents r7_interviews r7_offers,r7_applications=RLS_ON_TENANT_SCOPED r7_candidates=RLS_ON_TENANT_SCOPED r7_documents=RLS_ON_TENANT_SCOPED r7_interviews=RLS_ON_TENANT_SCOPED r7_offers=RLS_ON_TENANT_SCOPED,profiles,r7_candidate_id_for_auth_user,,,yes,42,5,OK,
/portal/careers,conduit,public,Page,conduit/src/app/portal/careers/page.tsx,,r7_jobs,r7_jobs=RLS_ON_MIXED,,,,,yes,10,0,OK,
/portal/careers/:jobId,conduit,public,Page,conduit/src/app/portal/careers/[jobId]/page.tsx,,r7_jobs,r7_jobs=RLS_ON_MIXED,,,,,yes,12,0,OK,
/portal/careers/:jobId/apply,conduit,public,Page,conduit/src/app/portal/careers/[jobId]/apply/page.tsx,,r7_jobs r7_privacy_notice_versions,r7_jobs=RLS_ON_MIXED r7_privacy_notice_versions=RLS_ON_ROLE_OR_OTHER,,r7_submit_public_application,,,yes,17,0,OK,
/portal/careers/:jobId/apply/success,conduit,public,Page,conduit/src/app/portal/careers/[jobId]/apply/success/page.tsx,,,,,,,,n/a,6,0,NO_DATA_PATH,"static route: no table, rpc or edge function reachable in 6 files"
/portal/employer,conduit,authenticated,Page,conduit/src/app/portal/employer/page.tsx,,,,,,,,n/a,1,0,NO_DATA_PATH,"static route: no table, rpc or edge function reachable in 1 files"
/portal/talent-community/join,conduit,public,Page,conduit/src/app/portal/talent-community/join/page.tsx,,,,,r7_redeem_talent_pool_consent,,,n/a,9,0,OK,
/pricing,conduit,public,Page,conduit/src/app/pricing/page.tsx,,,,,,,,n/a,3,0,NO_DATA_PATH,"static route: no table, rpc or edge function reachable in 3 files"
/settings,conduit,authenticated,Page,conduit/src/app/(dashboard)/settings/page.tsx,useQuery useTenantId,email_integrations r7_pipeline_stages tenant_settings,email_integrations=RLS_ON_TENANT_SCOPED r7_pipeline_stages=RLS_ON_MIXED tenant_settings=RLS_ON_TENANT_SCOPED,email_templates profiles r7_communications r7_offers sta_inbound_emails user_tenants,,,email-dispatcher=true sms-dispatcher=true,yes,31,1,OK,
/settings/schema-builder,conduit,authenticated,Page,conduit/src/app/(dashboard)/settings/schema-builder/page.tsx,useTenantId,profiles,profiles=RLS_ON_OWNER_SCOPED,user_tenants,,,,n/a,14,0,OK,
/talent-pools,conduit,authenticated,Page,conduit/src/app/(dashboard)/talent-pools/page.tsx,useConfirmDialog useQueryClient useTalentPoolStore useTenantId,r7_candidate_pool_memberships r7_candidates r7_talent_pools,r7_candidate_pool_memberships=RLS_ON_MIXED r7_candidates=RLS_ON_TENANT_SCOPED r7_talent_pools=RLS_ON_MIXED,profiles user_tenants,,,,yes,32,1,OK,
